review_id,property_id,review_rating,sentiment_score,review_date,flagged_for_moderation
RV-007673,PR-02558,3,64.8,2024-10-15,True
RV-007674,PR-02558,4,58.3,2026-05-28,False
RV-007675,PR-02559,4,85.3,2024-09-19,True
RV-007676,PR-02559,4,73.9,2025-10-24,False
RV-007677,PR-02559,4,80.3,2025-08-16,True
RV-007678,PR-02560,2,29.2,2025-03-13,False
RV-007679,PR-02560,2,32.4,2025-11-14,False
RV-007680,PR-02560,2,38.8,2026-04-10,False
RV-007681,PR-02561,3,63.7,2025-07-08,False
RV-007682,PR-02561,5,64.2,2025-10-18,False
RV-007683,PR-02561,4,62.3,2025-08-16,True
RV-007684,PR-02562,3,45.6,2025-02-25,True
RV-007685,PR-02562,3,52.8,2024-12-27,True
RV-007686,PR-02562,4,45.8,2025-11-25,True
RV-007687,PR-02563,4,65.7,2026-04-13,True
RV-007688,PR-02563,4,59.1,2026-04-21,True
RV-007689,PR-02563,3,65.5,2024-11-23,False
RV-007690,PR-02564,3,47.2,2026-07-22,True
RV-007691,PR-02564,3,43.4,2026-01-03,True
RV-007692,PR-02564,3,51.9,2025-08-06,True
RV-007693,PR-02565,5,96.1,2025-06-06,True
RV-007694,PR-02565,5,88.9,2024-12-06,True
RV-007695,PR-02565,5,100.0,2026-08-01,False
RV-007696,PR-02566,4,79.1,2026-02-07,False
RV-007697,PR-02566,4,75.7,2025-04-18,False
RV-007698,PR-02566,5,89.5,2024-10-22,False
RV-007699,PR-02567,3,60.3,2026-06-19,True
RV-007700,PR-02567,3,48.9,2024-10-03,False
RV-007701,PR-02567,3,54.1,2025-06-01,False
RV-007702,PR-02568,3,80.9,2025-02-05,False
RV-007703,PR-02568,4,66.6,2025-10-24,False
RV-007704,PR-02568,4,70.0,2025-01-07,True
RV-007705,PR-02569,2,40.3,2025-07-25,False
RV-007706,PR-02569,3,36.2,2026-02-28,False
RV-007707,PR-02569,2,37.7,2025-06-09,True
RV-007708,PR-02570,3,52.3,2026-08-11,True
RV-007709,PR-02570,4,53.5,2026-01-24,True
RV-007710,PR-02570,3,61.4,2026-04-10,False
RV-007711,PR-02571,2,33.6,2026-02-04,False
RV-007712,PR-02571,3,34.7,2026-04-06,False
RV-007713,PR-02571,2,27.5,2026-08-10,False
RV-007714,PR-02572,3,60.8,2024-12-03,True
RV-007715,PR-02572,4,54.8,2026-03-21,True
RV-007716,PR-02572,3,54.3,2025-12-26,True
RV-007717,PR-02573,3,63.3,2025-10-18,False
RV-007718,PR-02573,3,59.7,2024-11-09,True
RV-007719,PR-02573,3,59.8,2026-05-28,True
RV-007720,PR-02574,3,49.3,2026-01-20,True
RV-007721,PR-02574,4,58.5,2025-06-02,True
RV-007722,PR-02574,4,44.8,2024-12-11,True
RV-007723,PR-02575,2,39.2,2026-01-23,True
RV-007724,PR-02575,3,38.2,2025-11-30,True
RV-007725,PR-02575,3,36.7,2024-09-23,False
RV-007726,PR-02576,4,60.8,2026-06-18,False
RV-007727,PR-02576,3,53.1,2025-02-04,False
RV-007728,PR-02576,4,52.3,2026-07-20,True
RV-007729,PR-02577,3,69.9,2024-11-11,False
RV-007730,PR-02577,3,63.2,2026-04-03,True
RV-007731,PR-02577,3,57.9,2026-01-17,False
RV-007732,PR-02578,2,18.8,2025-07-13,False
RV-007733,PR-02578,3,21.6,2025-11-14,True
RV-007734,PR-02578,2,24.3,2025-10-14,True
RV-007735,PR-02579,4,67.3,2026-08-17,False
RV-007736,PR-02579,5,75.9,2025-10-01,True
RV-007737,PR-02579,3,70.5,2025-10-18,True
RV-007738,PR-02580,2,37.5,2026-03-28,True
RV-007739,PR-02580,2,34.0,2026-01-25,False
RV-007740,PR-02580,3,27.9,2024-12-05,True
RV-007741,PR-02581,2,61.3,2026-04-06,True
RV-007742,PR-02581,3,49.0,2025-06-11,False
RV-007743,PR-02581,4,67.4,2026-06-13,False
RV-007744,PR-02582,3,47.5,2024-11-27,True
RV-007745,PR-02582,3,45.2,2025-12-16,True
RV-007746,PR-02582,3,57.9,2026-08-07,True
RV-007747,PR-02583,3,23.9,2025-09-05,False
RV-007748,PR-02583,2,19.7,2025-04-08,True
RV-007749,PR-02583,2,31.5,2025-09-24,False
RV-007750,PR-02584,4,64.1,2026-01-21,True
RV-007751,PR-02584,3,68.4,2025-01-08,False
RV-007752,PR-02584,4,60.9,2025-04-23,False
RV-007753,PR-02585,2,11.8,2025-08-24,True
RV-007754,PR-02585,1,15.6,2025-02-09,False
RV-007755,PR-02585,2,2.6,2024-09-25,False
RV-007756,PR-02586,2,40.8,2026-02-18,True
RV-007757,PR-02586,2,39.7,2026-04-19,False
RV-007758,PR-02586,3,36.7,2026-02-26,False
RV-007759,PR-02587,3,53.6,2025-04-19,False
RV-007760,PR-02587,3,56.2,2026-08-18,True
RV-007761,PR-02587,4,56.9,2025-09-11,False
RV-007762,PR-02588,3,69.3,2026-02-01,False
RV-007763,PR-02588,4,74.2,2024-12-30,True
RV-007764,PR-02588,4,61.6,2025-06-17,True
RV-007765,PR-02589,3,61.8,2024-11-12,True
RV-007766,PR-02589,3,63.2,2026-06-07,False
RV-007767,PR-02589,4,61.9,2026-06-23,True
RV-007768,PR-02590,4,78.7,2025-02-20,True
RV-007769,PR-02590,4,85.8,2026-05-16,True
RV-007770,PR-02590,5,80.5,2024-10-03,True
RV-007771,PR-02591,4,69.2,2026-08-13,True
RV-007772,PR-02591,3,59.3,2025-05-27,False
RV-007773,PR-02591,4,69.8,2026-07-07,True
RV-007774,PR-02592,3,57.5,2025-05-02,True
RV-007775,PR-02592,3,51.7,2025-10-01,False
RV-007776,PR-02592,3,57.8,2024-12-21,True
RV-007777,PR-02593,3,49.8,2025-07-16,True
RV-007778,PR-02593,3,41.9,2026-05-17,False
RV-007779,PR-02593,3,45.8,2025-08-23,False
RV-007780,PR-02594,2,36.9,2025-12-25,True
RV-007781,PR-02594,3,35.2,2026-04-03,False
RV-007782,PR-02594,3,45.8,2025-07-04,True
RV-007783,PR-02595,3,45.2,2025-11-27,True
RV-007784,PR-02595,3,31.7,2026-06-18,True
RV-007785,PR-02595,3,40.9,2025-11-24,False
RV-007786,PR-02596,4,82.4,2025-05-15,False
RV-007787,PR-02596,5,78.8,2025-06-29,False
RV-007788,PR-02596,5,100.0,2025-06-30,True
RV-007789,PR-02597,2,22.4,2025-08-13,False
RV-007790,PR-02597,3,30.5,2025-10-29,False
RV-007791,PR-02597,2,28.0,2025-04-03,True
RV-007792,PR-02598,3,38.5,2025-05-01,True
RV-007793,PR-02598,2,34.5,2025-11-29,True
RV-007794,PR-02598,2,28.1,2025-01-05,True
RV-007795,PR-02599,3,54.4,2025-01-18,False
RV-007796,PR-02599,3,60.9,2025-10-23,True
RV-007797,PR-02599,3,56.3,2025-10-27,False
RV-007798,PR-02600,3,50.5,2024-09-14,True
RV-007799,PR-02600,2,35.1,2024-09-13,True
RV-007800,PR-02600,3,35.2,2025-08-29,True
RV-007801,PR-02601,3,60.3,2025-11-10,True
RV-007802,PR-02601,4,54.6,2024-11-15,False
RV-007803,PR-02601,3,62.7,2026-02-11,True
RV-007804,PR-02602,5,91.5,2026-06-28,False
RV-007805,PR-02602,4,83.7,2026-08-12,False
RV-007806,PR-02602,4,81.5,2026-06-10,False
RV-007807,PR-02603,4,74.3,2026-08-01,True
RV-007808,PR-02603,4,73.7,2026-01-18,True
RV-007809,PR-02603,4,65.5,2026-06-28,True
RV-007810,PR-02604,5,81.7,2024-11-29,False
RV-007811,PR-02604,5,93.6,2025-01-02,True
RV-007812,PR-02604,5,94.3,2026-01-04,True
RV-007813,PR-02605,3,48.6,2026-09-01,True
RV-007814,PR-02605,3,55.9,2025-04-18,False
RV-007815,PR-02605,3,57.0,2024-10-18,False
RV-007816,PR-02606,3,50.2,2026-02-17,True
RV-007817,PR-02606,3,44.8,2026-03-18,False
RV-007818,PR-02606,3,55.7,2025-11-08,False
RV-007819,PR-02607,4,67.4,2025-10-09,True
RV-007820,PR-02607,4,72.9,2025-10-29,False
RV-007821,PR-02607,4,72.8,2026-03-22,False
RV-007822,PR-02608,2,30.5,2025-04-07,False
RV-007823,PR-02608,2,32.2,2025-02-25,False
RV-007824,PR-02608,3,27.8,2025-09-18,True
RV-007825,PR-02609,3,61.7,2025-03-14,True
RV-007826,PR-02609,4,53.4,2025-03-29,True
RV-007827,PR-02609,3,58.2,2024-09-20,False
RV-007828,PR-02610,3,78.2,2025-11-06,False
RV-007829,PR-02610,4,71.6,2025-10-06,True
RV-007830,PR-02610,4,76.3,2026-08-12,False
RV-007831,PR-02611,3,37.9,2026-06-02,False
RV-007832,PR-02611,2,39.8,2024-10-07,False
RV-007833,PR-02611,3,42.5,2025-10-02,True
RV-007834,PR-02612,3,26.6,2026-05-09,True
RV-007835,PR-02612,3,40.4,2024-09-14,True
RV-007836,PR-02612,3,40.0,2025-11-08,True
RV-007837,PR-02613,4,54.8,2026-04-21,False
RV-007838,PR-02613,3,67.2,2025-11-28,False
RV-007839,PR-02613,3,66.8,2024-12-31,True
RV-007840,PR-02614,3,45.4,2026-02-16,True
RV-007841,PR-02614,4,48.4,2025-10-17,False
RV-007842,PR-02614,3,58.1,2025-12-05,False
RV-007843,PR-02615,4,77.3,2025-01-25,True
RV-007844,PR-02615,5,80.1,2025-03-03,True
RV-007845,PR-02615,4,64.6,2026-05-09,True
RV-007846,PR-02616,5,83.5,2025-10-11,True
RV-007847,PR-02616,5,89.0,2026-03-04,True
RV-007848,PR-02616,5,92.0,2026-07-17,True
RV-007849,PR-02617,5,93.7,2026-01-24,True
RV-007850,PR-02617,4,94.7,2025-12-21,True
RV-007851,PR-02617,5,85.4,2026-06-15,False
RV-007852,PR-02618,2,48.0,2024-11-27,False
RV-007853,PR-02618,2,53.0,2025-11-15,True
RV-007854,PR-02618,2,41.5,2025-08-12,True
RV-007855,PR-02619,3,50.1,2025-05-18,False
RV-007856,PR-02619,3,46.5,2024-10-16,True
RV-007857,PR-02619,3,53.3,2025-04-25,False
RV-007858,PR-02620,2,27.8,2026-05-07,True
RV-007859,PR-02620,3,27.5,2025-04-13,False
RV-007860,PR-02620,2,20.3,2026-07-20,True
RV-007861,PR-02621,3,57.7,2024-11-30,False
RV-007862,PR-02621,3,65.3,2025-06-29,True
RV-007863,PR-02621,3,63.1,2025-11-04,False
RV-007864,PR-02622,4,73.1,2026-08-03,True
RV-007865,PR-02622,4,64.4,2025-12-07,True
RV-007866,PR-02622,4,59.2,2024-10-06,False
RV-007867,PR-02623,4,58.8,2025-12-20,False
RV-007868,PR-02623,3,43.8,2026-07-13,False
RV-007869,PR-02623,4,55.4,2024-12-04,False
RV-007870,PR-02624,4,70.5,2025-11-10,False
RV-007871,PR-02624,4,69.3,2026-09-07,False
RV-007872,PR-02624,4,67.9,2026-04-05,True
RV-007873,PR-02625,3,39.0,2025-05-26,True
RV-007874,PR-02625,3,45.8,2024-12-19,True
RV-007875,PR-02625,2,46.5,2025-12-02,True
RV-007876,PR-02626,4,74.5,2025-11-29,False
RV-007877,PR-02626,5,82.1,2025-04-11,True
RV-007878,PR-02626,4,89.7,2025-04-27,False
RV-007879,PR-02627,3,62.5,2026-04-14,True
RV-007880,PR-02627,3,58.3,2026-05-29,True
RV-007881,PR-02627,3,69.2,2026-08-05,True
RV-007882,PR-02628,3,55.1,2025-09-02,False
RV-007883,PR-02628,3,45.3,2026-02-28,True
RV-007884,PR-02628,3,57.6,2026-03-31,False
RV-007885,PR-02629,4,55.1,2025-02-15,True
RV-007886,PR-02629,3,60.0,2025-05-19,False
RV-007887,PR-02629,3,57.5,2025-08-18,False
RV-007888,PR-02630,4,72.5,2025-11-26,False
RV-007889,PR-02630,4,52.6,2024-10-27,False
RV-007890,PR-02630,4,57.9,2025-05-06,True
RV-007891,PR-02631,3,64.1,2025-05-02,False
RV-007892,PR-02631,3,58.0,2025-03-08,True
RV-007893,PR-02631,4,57.9,2025-04-02,True
RV-007894,PR-02632,4,74.4,2026-07-23,False
RV-007895,PR-02632,4,70.7,2024-09-12,False
RV-007896,PR-02632,5,66.1,2025-10-07,False
RV-007897,PR-02633,4,95.1,2025-03-08,True
RV-007898,PR-02633,5,96.8,2026-07-19,True
RV-007899,PR-02633,5,88.9,2025-05-13,False
RV-007900,PR-02634,2,42.1,2026-01-25,True
RV-007901,PR-02634,2,38.3,2026-07-09,True
RV-007902,PR-02634,3,38.1,2025-10-08,True
RV-007903,PR-02635,3,55.4,2026-05-21,False
RV-007904,PR-02635,4,59.5,2025-09-06,True
RV-007905,PR-02635,4,59.0,2026-02-03,False
RV-007906,PR-02636,2,40.1,2026-03-12,False
RV-007907,PR-02636,3,46.0,2025-11-27,True
RV-007908,PR-02636,3,39.7,2026-04-08,False
RV-007909,PR-02637,4,67.7,2026-04-12,True
RV-007910,PR-02637,4,74.6,2024-09-18,True
RV-007911,PR-02637,4,74.4,2025-11-20,True
RV-007912,PR-02638,2,33.5,2025-01-23,True
RV-007913,PR-02638,3,39.5,2025-06-15,False
RV-007914,PR-02638,2,46.0,2024-10-16,True
RV-007915,PR-02639,3,61.3,2026-02-18,False
RV-007916,PR-02639,3,52.3,2025-07-07,False
RV-007917,PR-02639,3,58.9,2025-10-01,False
RV-007918,PR-02640,4,65.6,2025-03-16,True
RV-007919,PR-02640,4,72.5,2026-07-14,False
RV-007920,PR-02640,4,74.2,2025-07-17,True
RV-007921,PR-02641,3,52.2,2025-03-21,False
RV-007922,PR-02641,3,62.6,2025-09-06,True
RV-007923,PR-02641,4,55.3,2025-03-07,False
RV-007924,PR-02642,4,40.9,2025-03-06,False
RV-007925,PR-02642,3,38.8,2025-03-24,True
RV-007926,PR-02642,2,41.4,2024-09-19,True
RV-007927,PR-02643,5,73.7,2025-04-13,True
RV-007928,PR-02643,4,62.5,2026-04-17,True
RV-007929,PR-02643,4,75.7,2025-06-23,False
RV-007930,PR-02644,3,69.7,2024-10-04,True
RV-007931,PR-02644,4,61.4,2026-07-28,True
RV-007932,PR-02644,3,69.4,2025-07-19,True
RV-007933,PR-02645,4,75.8,2025-05-24,False
RV-007934,PR-02645,4,62.3,2026-03-18,False
RV-007935,PR-02645,3,66.4,2026-03-27,True
RV-007936,PR-02646,3,35.9,2025-10-15,False
RV-007937,PR-02646,3,45.8,2025-10-06,False
RV-007938,PR-02646,3,45.1,2025-01-23,True
RV-007939,PR-02647,2,33.4,2025-06-10,True
RV-007940,PR-02647,1,31.1,2025-05-30,False
RV-007941,PR-02647,3,27.2,2025-10-08,False
RV-007942,PR-02648,5,71.4,2024-12-15,False
RV-007943,PR-02648,3,69.0,2026-06-01,True
RV-007944,PR-02648,4,71.0,2024-10-01,False
RV-007945,PR-02649,3,47.2,2025-11-23,True
RV-007946,PR-02649,3,43.3,2025-05-02,False
RV-007947,PR-02649,3,53.1,2025-01-31,True
RV-007948,PR-02650,4,80.5,2026-07-08,True
RV-007949,PR-02650,4,76.3,2026-07-30,False
RV-007950,PR-02650,5,83.6,2024-12-08,False
RV-007951,PR-02651,4,46.9,2025-04-29,False
RV-007952,PR-02651,3,52.8,2024-12-28,False
RV-007953,PR-02651,4,67.6,2025-11-04,False
RV-007954,PR-02652,4,86.6,2024-10-21,False
RV-007955,PR-02652,4,85.8,2025-02-23,False
RV-007956,PR-02652,4,78.9,2025-02-01,True
RV-007957,PR-02653,4,65.5,2024-10-20,True
RV-007958,PR-02653,3,72.4,2024-12-21,True
RV-007959,PR-02653,4,64.7,2025-12-08,False
RV-007960,PR-02654,4,84.8,2025-09-27,False
RV-007961,PR-02654,5,84.3,2025-09-29,True
RV-007962,PR-02654,4,87.1,2025-10-30,True
RV-007963,PR-02655,2,16.1,2024-12-16,True
RV-007964,PR-02655,2,26.4,2026-05-11,False
RV-007965,PR-02655,3,24.4,2025-01-05,False
RV-007966,PR-02656,4,51.6,2026-07-03,True
RV-007967,PR-02656,3,49.3,2026-02-11,True
RV-007968,PR-02656,3,54.3,2025-05-05,True
RV-007969,PR-02657,4,62.7,2024-09-30,True
RV-007970,PR-02657,2,55.8,2025-07-15,True
RV-007971,PR-02657,4,58.7,2024-12-01,False
RV-007972,PR-02658,4,51.0,2026-07-08,False
RV-007973,PR-02658,4,58.0,2026-01-19,True
RV-007974,PR-02658,3,52.4,2025-11-05,True
RV-007975,PR-02659,4,78.1,2026-02-10,False
RV-007976,PR-02659,3,83.9,2025-07-28,True
RV-007977,PR-02659,4,70.9,2026-08-29,False
RV-007978,PR-02660,4,55.9,2025-11-09,False
RV-007979,PR-02660,3,50.1,2025-07-06,False
RV-007980,PR-02660,4,65.4,2026-06-22,True
RV-007981,PR-02661,4,58.9,2025-08-19,True
RV-007982,PR-02661,4,69.5,2025-08-20,False
RV-007983,PR-02661,4,61.2,2026-03-01,False
RV-007984,PR-02662,4,82.9,2025-01-01,True
RV-007985,PR-02662,3,76.8,2026-04-22,False
RV-007986,PR-02662,4,63.5,2026-02-21,True
RV-007987,PR-02663,3,56.6,2026-01-21,True
RV-007988,PR-02663,3,69.3,2025-11-27,False
RV-007989,PR-02663,3,59.8,2026-01-15,False
RV-007990,PR-02664,3,39.7,2025-10-17,True
RV-007991,PR-02664,2,41.5,2025-09-17,False
RV-007992,PR-02664,3,34.6,2026-01-04,False
RV-007993,PR-02665,5,88.0,2024-09-15,False
RV-007994,PR-02665,5,83.1,2025-11-30,True
RV-007995,PR-02665,4,90.7,2025-01-29,False
RV-007996,PR-02666,4,92.5,2026-02-09,True
RV-007997,PR-02666,5,83.8,2026-02-16,True
RV-007998,PR-02666,4,81.4,2025-06-29,False
RV-007999,PR-02667,2,43.7,2024-12-02,True
RV-008000,PR-02667,3,41.9,2024-12-30,False
RV-008001,PR-02667,3,32.7,2026-01-11,True
RV-008002,PR-02668,5,83.6,2026-04-23,True
RV-008003,PR-02668,5,76.5,2024-11-25,False
RV-008004,PR-02668,5,79.6,2026-03-16,True
RV-008005,PR-02669,4,89.7,2025-04-15,True
RV-008006,PR-02669,5,75.5,2025-10-05,False
RV-008007,PR-02669,4,70.9,2024-09-25,True
RV-008008,PR-02670,3,51.8,2025-04-05,False
RV-008009,PR-02670,3,46.4,2024-10-08,False
RV-008010,PR-02670,2,49.4,2026-02-24,False
RV-008011,PR-02671,3,35.0,2026-03-06,True
RV-008012,PR-02671,3,36.1,2024-11-17,False
RV-008013,PR-02671,2,60.8,2025-01-10,False
RV-008014,PR-02672,3,27.6,2024-09-14,True
RV-008015,PR-02672,3,27.6,2026-02-07,True
RV-008016,PR-02672,3,38.1,2025-11-27,False
RV-008017,PR-02673,4,72.2,2026-04-21,True
RV-008018,PR-02673,4,68.0,2025-02-11,False
RV-008019,PR-02673,4,73.3,2024-12-23,False
RV-008020,PR-02674,3,41.4,2025-07-08,True
RV-008021,PR-02674,3,45.6,2025-11-19,True
RV-008022,PR-02674,4,37.0,2025-08-04,True
RV-008023,PR-02675,2,27.1,2026-04-20,True
RV-008024,PR-02675,1,14.1,2025-06-27,True
RV-008025,PR-02675,2,19.8,2024-10-28,True
RV-008026,PR-02676,3,23.6,2025-11-20,True
RV-008027,PR-02676,3,33.6,2025-08-12,False
RV-008028,PR-02676,2,39.4,2025-10-19,False
RV-008029,PR-02677,3,67.3,2024-11-10,True
RV-008030,PR-02677,4,63.3,2025-12-05,True
RV-008031,PR-02677,4,58.9,2024-11-10,True
RV-008032,PR-02678,3,47.3,2026-01-24,True
RV-008033,PR-02678,3,53.7,2025-01-30,False
RV-008034,PR-02678,3,47.5,2025-04-19,True
RV-008035,PR-02679,2,21.7,2026-06-15,False
RV-008036,PR-02679,3,29.2,2026-06-06,False
RV-008037,PR-02679,2,31.7,2024-09-12,True
RV-008038,PR-02680,4,79.0,2026-07-14,True
RV-008039,PR-02680,3,76.7,2026-06-17,False
RV-008040,PR-02680,4,69.4,2025-07-08,True
RV-008041,PR-02681,3,44.4,2026-04-22,True
RV-008042,PR-02681,3,30.8,2024-09-19,True
RV-008043,PR-02681,3,50.5,2026-04-08,False
RV-008044,PR-02682,4,67.9,2025-11-13,True
RV-008045,PR-02682,4,72.6,2025-02-01,False
RV-008046,PR-02682,4,54.9,2026-01-16,False
RV-008047,PR-02683,4,48.9,2026-07-26,True
RV-008048,PR-02683,3,43.1,2024-11-05,False
RV-008049,PR-02683,3,52.4,2025-06-25,True
RV-008050,PR-02684,4,65.3,2025-03-03,True
RV-008051,PR-02684,4,70.7,2026-07-11,False
RV-008052,PR-02684,4,64.5,2025-07-10,False
RV-008053,PR-02685,3,69.0,2024-11-29,False
RV-008054,PR-02685,4,67.9,2026-06-13,True
RV-008055,PR-02685,4,63.9,2025-08-29,False
RV-008056,PR-02686,4,63.6,2026-08-14,False
RV-008057,PR-02686,4,65.9,2025-01-06,True
RV-008058,PR-02686,3,64.7,2025-01-23,False
RV-008059,PR-02687,2,44.4,2025-03-17,True
RV-008060,PR-02687,2,42.0,2026-05-27,False
RV-008061,PR-02687,2,37.7,2025-12-28,True
RV-008062,PR-02688,3,45.8,2025-01-16,True
RV-008063,PR-02688,3,37.9,2026-08-10,True
RV-008064,PR-02688,2,37.4,2025-07-23,False
RV-008065,PR-02689,4,50.9,2026-01-01,True
RV-008066,PR-02689,3,53.2,2025-02-12,True
RV-008067,PR-02689,3,59.9,2025-10-22,True
RV-008068,PR-02690,3,26.9,2025-08-11,False
RV-008069,PR-02690,2,28.2,2025-08-13,True
RV-008070,PR-02690,2,29.6,2025-03-01,True
RV-008071,PR-02691,4,65.7,2025-01-28,True
RV-008072,PR-02691,4,57.3,2026-04-22,False
RV-008073,PR-02691,3,79.0,2024-12-25,False
RV-008074,PR-02692,3,35.9,2026-03-07,False
RV-008075,PR-02692,3,40.9,2025-12-16,True
RV-008076,PR-02692,2,41.0,2025-06-15,False
RV-008077,PR-02693,3,36.2,2026-02-27,True
RV-008078,PR-02693,3,39.5,2026-01-09,True
RV-008079,PR-02693,3,35.3,2024-11-25,False
RV-008080,PR-02694,3,62.9,2025-04-04,True
RV-008081,PR-02694,4,67.2,2024-09-12,True
RV-008082,PR-02694,4,53.8,2026-03-21,False
RV-008083,PR-02695,2,16.9,2026-01-23,False
RV-008084,PR-02695,2,20.8,2025-07-24,False
RV-008085,PR-02695,1,15.3,2025-02-17,True
RV-008086,PR-02696,4,69.5,2025-02-21,True
RV-008087,PR-02696,4,77.5,2025-02-01,False
RV-008088,PR-02696,3,71.4,2026-01-22,False
RV-008089,PR-02697,3,45.5,2026-04-26,False
RV-008090,PR-02697,3,47.8,2026-03-21,True
RV-008091,PR-02697,3,55.3,2025-07-31,False
RV-008092,PR-02698,4,61.4,2025-02-12,True
RV-008093,PR-02698,4,82.6,2026-05-24,False
RV-008094,PR-02698,3,72.9,2026-02-20,True
RV-008095,PR-02699,4,71.2,2026-01-07,False
RV-008096,PR-02699,4,62.5,2025-07-28,True
RV-008097,PR-02699,4,83.1,2025-12-08,False
RV-008098,PR-02700,3,66.2,2025-09-11,False
RV-008099,PR-02700,4,66.2,2026-04-13,True
RV-008100,PR-02700,4,72.9,2024-11-30,True
RV-008101,PR-02701,3,59.2,2025-05-10,True
RV-008102,PR-02701,4,57.7,2025-09-12,False
RV-008103,PR-02701,4,65.6,2025-12-26,True
RV-008104,PR-02702,3,41.7,2025-05-17,False
RV-008105,PR-02702,2,38.5,2025-12-27,False
RV-008106,PR-02702,2,54.9,2026-05-11,False
RV-008107,PR-02703,3,34.2,2024-11-03,True
RV-008108,PR-02703,3,24.1,2026-03-09,True
RV-008109,PR-02703,2,30.2,2026-04-17,True
RV-008110,PR-02704,4,59.2,2024-12-05,False
RV-008111,PR-02704,3,46.7,2024-10-01,True
RV-008112,PR-02704,4,44.4,2025-04-18,True
RV-008113,PR-02705,3,34.8,2025-01-06,True
RV-008114,PR-02705,2,33.6,2025-11-17,True
RV-008115,PR-02705,2,49.5,2025-08-24,False
RV-008116,PR-02706,1,26.0,2025-11-19,False
RV-008117,PR-02706,2,31.0,2024-12-08,False
RV-008118,PR-02706,3,24.2,2026-07-09,False
RV-008119,PR-02707,3,43.7,2026-03-13,True
RV-008120,PR-02707,2,58.3,2025-12-23,False
RV-008121,PR-02707,3,48.4,2025-12-30,False
RV-008122,PR-02708,5,97.4,2025-04-23,False
RV-008123,PR-02708,5,100.0,2025-10-04,True
RV-008124,PR-02708,5,99.3,2025-05-05,False
RV-008125,PR-02709,2,26.7,2025-02-27,False
RV-008126,PR-02709,3,24.8,2025-10-23,True
RV-008127,PR-02709,2,30.1,2026-03-29,False
RV-008128,PR-02710,4,80.8,2025-12-17,True
RV-008129,PR-02710,4,57.1,2026-07-09,True
RV-008130,PR-02710,3,66.6,2025-03-03,False
RV-008131,PR-02711,2,35.6,2025-11-20,False
RV-008132,PR-02711,3,28.4,2025-01-23,False
RV-008133,PR-02711,2,31.2,2025-07-24,True
RV-008134,PR-02712,2,56.7,2025-06-07,False
RV-008135,PR-02712,4,51.3,2024-09-14,False
RV-008136,PR-02712,3,57.5,2026-03-31,False
RV-008137,PR-02713,5,74.6,2025-10-10,True
RV-008138,PR-02713,4,74.9,2026-09-09,True
RV-008139,PR-02713,4,78.7,2025-01-08,False
RV-008140,PR-02714,4,65.9,2025-02-19,False
RV-008141,PR-02714,4,59.3,2024-12-31,False
RV-008142,PR-02714,3,56.7,2026-06-19,True
RV-008143,PR-02715,2,14.5,2025-01-14,False
RV-008144,PR-02715,3,31.4,2025-03-01,False
RV-008145,PR-02715,2,24.5,2026-02-26,True
RV-008146,PR-02716,3,36.5,2026-06-13,False
RV-008147,PR-02716,2,48.6,2025-05-30,False
RV-008148,PR-02716,3,46.4,2026-04-16,True
RV-008149,PR-02717,3,45.3,2026-06-23,True
RV-008150,PR-02717,3,47.9,2026-07-03,False
RV-008151,PR-02717,3,45.7,2026-03-25,True
RV-008152,PR-02718,3,57.7,2026-05-19,True
RV-008153,PR-02718,3,42.0,2024-11-11,False
RV-008154,PR-02718,3,46.1,2025-03-07,True
RV-008155,PR-02719,2,46.4,2025-02-14,False
RV-008156,PR-02719,2,45.9,2026-02-05,True
RV-008157,PR-02719,2,37.9,2025-04-11,False
RV-008158,PR-02720,3,36.9,2024-11-07,True
RV-008159,PR-02720,3,24.0,2025-12-10,False
RV-008160,PR-02720,2,53.9,2025-05-24,False
RV-008161,PR-02721,4,72.0,2025-03-15,True
RV-008162,PR-02721,4,79.6,2026-07-29,True
RV-008163,PR-02721,4,79.2,2025-04-12,True
RV-008164,PR-02722,4,84.5,2026-05-01,False
RV-008165,PR-02722,4,75.8,2024-09-19,True
RV-008166,PR-02722,4,72.0,2024-12-20,True
RV-008167,PR-02723,3,35.9,2026-06-08,False
RV-008168,PR-02723,2,26.7,2026-01-16,False
RV-008169,PR-02723,2,29.3,2024-10-03,False
RV-008170,PR-02724,3,40.5,2026-01-29,True
RV-008171,PR-02724,3,39.9,2025-06-16,True
RV-008172,PR-02724,3,34.8,2025-08-17,False
RV-008173,PR-02725,3,32.6,2025-06-04,False
RV-008174,PR-02725,2,46.2,2026-08-01,True
RV-008175,PR-02725,3,35.2,2026-09-02,False
RV-008176,PR-02726,3,37.4,2025-12-03,False
RV-008177,PR-02726,2,48.9,2025-07-13,False
RV-008178,PR-02726,3,52.5,2025-12-19,False
RV-008179,PR-02727,3,36.3,2026-08-07,False
RV-008180,PR-02727,2,48.5,2025-01-09,False
RV-008181,PR-02727,3,46.4,2026-01-15,False
RV-008182,PR-02728,3,80.4,2026-07-09,True
RV-008183,PR-02728,4,78.0,2025-04-20,False
RV-008184,PR-02728,4,64.2,2025-02-03,False
RV-008185,PR-02729,2,28.4,2026-04-20,True
RV-008186,PR-02729,2,23.1,2026-05-25,False
RV-008187,PR-02729,2,28.6,2025-01-18,True
RV-008188,PR-02730,1,1.0,2026-06-25,True
RV-008189,PR-02730,1,11.1,2025-09-23,False
